frame_idx,fid3d_idx,pos_x_mm,pos_y_mm,pos_z_mm,leftIndex,rightIndex,epipolarError_pixels,triangulationError_mm,probability,status_bits
43,0,-215.694626,196.176559,1159.115479,11,13,0.051471,0.027272,1.000000,0
43,1,177.149094,68.818489,1914.079956,10,12,0.013787,0.011358,1.000000,0
43,2,-188.093399,31.606359,1757.456055,9,11,0.108815,0.086034,1.000000,0
43,3,-248.208099,-8.424656,1708.649658,8,10,0.110759,0.085873,0.500000,0
43,4,13344.447266,482.962952,-91836.156250,8,9,-1.371790,56.198254,0.500000,96
43,5,-51.860188,-34.371578,1642.958740,7,7,0.094602,0.068967,1.000000,0
43,6,45.074684,-49.419579,1671.064209,6,6,0.111586,0.081687,0.500000,0
43,7,31.551563,-35.534271,1169.459106,6,5,-3.551491,1.840084,0.500000,0
43,8,-294.234253,-96.397095,3142.093750,5,6,3.833862,5.344140,0.500000,64
43,9,-161.994751,-54.488087,1729.717163,5,5,0.128711,0.099893,0.500000,0
43,10,74.095703,-60.126835,1705.153198,4,4,0.093208,0.069337,1.000000,0
43,11,-513.814758,-148.073883,1936.032471,3,3,0.108514,0.097099,1.000000,0
43,12,-558.235168,-178.455521,1891.463135,2,2,0.089643,0.078765,1.000000,0
43,13,-472.506897,-192.841492,1933.370483,1,1,0.068797,0.061121,1.000000,0
43,14,-511.521484,-223.914291,1890.526855,0,0,0.076856,0.067026,1.000000,0
44,0,-216.702942,197.110321,1156.417847,11,13,0.093442,0.049390,1.000000,0
44,1,177.157822,68.818596,1914.077148,10,12,0.014495,0.011941,1.000000,0
44,2,-188.086166,31.612972,1757.447266,9,11,0.104798,0.082858,1.000000,0
44,3,-248.194794,-8.420944,1708.628296,8,10,0.103338,0.080118,0.500000,0
44,4,13338.707031,482.539490,-91800.218750,8,9,-1.377402,56.409836,0.500000,96
44,5,57.194553,-23.598637,1697.846436,7,7,0.123050,0.091385,0.500000,0
44,6,45.954197,-19.389723,1364.135010,7,6,-1.307688,0.785282,0.500000,0
44,7,-51.420494,-31.234516,2192.509766,6,7,1.526153,1.472425,0.500000,0
44,8,-39.021961,-24.229052,1663.776611,6,6,0.086451,0.063702,0.500000,0
44,9,85.433151,-29.527674,1733.630493,5,5,0.106316,0.080312,1.000000,0
44,10,-161.990082,-54.484806,1729.709961,4,4,0.113832,0.088345,1.000000,0
44,11,-513.816162,-148.064667,1936.055054,3,3,0.105432,0.094343,1.000000,0
44,12,-558.205750,-178.443329,1891.426880,2,2,0.092231,0.081037,1.000000,0
44,13,-472.473724,-192.832306,1933.314087,1,1,0.077486,0.068834,1.000000,0
44,14,-511.516846,-223.910095,1890.535889,0,0,0.073714,0.064288,1.000000,0
45,0,-216.829453,196.007248,1153.754150,11,13,-0.080586,0.042476,1.000000,0
45,1,177.165054,68.811707,1914.037964,10,12,0.018722,0.015424,1.000000,0
45,2,-188.080551,31.602331,1757.452515,9,11,0.099472,0.078647,1.000000,0
45,3,87.135635,15.584832,1736.303833,8,10,0.094295,0.071332,1.000000,0
45,4,57.420380,8.945948,1701.777100,7,9,0.101738,0.075733,1.000000,0
45,5,-248.192978,-8.429910,1708.652100,6,8,0.106308,0.082423,0.500000,0
45,6,13347.978516,483.109802,-91866.554688,6,7,-1.361842,55.802025,0.500000,96
45,7,-38.151772,-14.350319,1674.648926,5,6,0.104678,0.077617,1.000000,0
45,8,-161.984619,-54.492455,1729.713013,4,4,0.118155,0.091700,1.000000,0
45,9,-513.805176,-148.074692,1936.041504,3,3,0.097707,0.087431,1.000000,0
45,10,-558.224304,-178.454422,1891.473145,2,2,0.089954,0.079039,1.000000,0
45,11,-472.502991,-192.852112,1933.411865,1,1,0.081372,0.072288,1.000000,0
45,12,-511.500488,-223.920227,1890.527588,0,0,0.085795,0.074816,1.000000,0
46,0,177.160660,68.822479,1914.051270,11,12,0.014300,0.011780,1.000000,0
46,1,-188.085312,31.615084,1757.461304,10,11,0.108276,0.085608,1.000000,0
46,2,77.772736,-4.772724,896.995117,9,10,1.596979,0.634393,0.500000,64
46,3,162.616592,-10.578805,1875.554810,9,9,0.157851,0.127752,0.500000,0
46,4,-248.194244,-8.420609,1708.638062,8,10,0.110952,0.086022,0.500000,0
46,5,13341.870117,482.592224,-91823.093750,8,9,-1.367278,56.001854,0.500000,96
46,6,88.907310,-27.784740,1726.546143,7,7,0.084596,0.063621,0.500000,0
46,7,81.723999,-27.120670,1586.770142,7,6,-4.492125,3.111825,0.500000,0
46,8,64.181076,-31.692036,1851.969482,6,7,4.689577,3.789698,0.500000,0
46,9,58.626152,-30.648924,1692.047241,6,6,0.102361,0.075748,0.500000,0
46,10,-38.822571,-43.760540,1664.761108,5,5,0.077592,0.057193,1.000000,0
46,11,-161.840759,-53.783733,1728.166382,4,4,1.798847,1.394797,1.000000,0
46,12,-513.811707,-148.065506,1936.055542,3,3,0.107671,0.096345,1.000000,0
46,13,-558.226746,-178.443924,1891.471313,2,2,0.076813,0.067497,1.000000,0
46,14,-472.489349,-192.834702,1933.358643,1,1,0.068684,0.061021,1.000000,0
46,15,-511.484436,-223.899139,1890.478760,0,0,0.073235,0.063868,1.000000,0
47,0,177.159332,68.809662,1914.061157,10,12,0.001344,0.001104,1.000000,0
47,1,-188.085724,31.600918,1757.441040,9,11,0.107037,0.084627,1.000000,0
47,2,94.640137,-1.920579,1729.731323,8,10,0.078224,0.058902,1.000000,0
47,3,-248.207626,-8.432450,1708.679077,7,9,0.115323,0.089413,0.333333,0
47,4,13340.751953,483.394836,-91812.382812,7,8,-1.374295,56.287895,0.333333,96
47,5,-893.995422,-32.873524,6154.491699,7,7,-1.706614,4.679520,0.333333,64
47,6,38.244610,-5.351066,995.420898,6,9,1.869743,0.828466,0.333333,0
47,7,91.480522,-13.570660,2381.075928,6,8,0.426289,0.440234,0.333333,0
47,8,65.134956,-9.789431,1695.351562,6,7,0.080308,0.059503,0.333333,0
47,9,-30.615828,-32.495342,1668.415161,5,5,0.091471,0.067507,1.000000,0
47,10,-161.883560,-54.297562,1728.542969,4,4,0.535735,0.415488,1.000000,0
47,11,-513.836914,-148.083481,1936.099487,3,3,0.098643,0.088272,1.000000,0
47,12,-558.229553,-178.458725,1891.467041,2,2,0.077957,0.068502,1.000000,0
47,13,-472.504425,-192.852310,1933.386353,1,1,0.056533,0.050233,1.000000,0
47,14,-511.525055,-223.922577,1890.551758,0,0,0.093654,0.081666,1.000000,0
48,0,177.162277,68.819603,1914.091919,11,12,0.020502,0.016891,1.000000,0
48,1,-188.079834,31.607021,1757.457886,10,11,0.111604,0.088240,1.000000,0
48,2,77.774185,-4.775159,896.996216,9,10,1.585329,0.629765,0.333333,64
48,3,162.618439,-10.581347,1875.543335,9,9,0.152004,0.123019,0.333333,0
48,4,118.994820,-8.561282,1372.378784,9,8,-2.589932,1.547295,0.333333,0
48,5,-248.194244,-8.427787,1708.647339,8,10,0.105474,0.081775,0.333333,0
48,6,13343.863281,482.926392,-91837.328125,8,9,-1.366792,55.990387,0.333333,96
48,7,-765.698669,-30.945354,5272.041016,8,8,-4.095415,9.632750,0.333333,64
48,8,30.411974,-5.996160,1014.911560,7,10,4.270205,1.930866,0.250000,0
48,9,74.884506,-15.564464,2499.019287,7,9,2.907528,3.154244,0.250000,0
48,10,50.203857,-11.441902,1675.646729,7,8,0.141439,0.103793,0.250000,0
48,11,55.189236,-13.674087,1841.866089,7,7,-2.585159,2.080246,0.250000,0
48,12,75.363770,-11.603368,1564.704102,6,8,2.822341,1.930284,0.333333,0
48,13,82.283844,-13.685272,1708.470825,6,7,0.102196,0.076134,0.333333,0
48,14,61.366661,-11.267107,1274.048706,6,6,-3.686881,2.066508,0.333333,0
48,15,-73.532234,-21.903957,2475.579346,5,7,3.897004,4.241413,0.333333,0
48,16,-49.101444,-16.010635,1652.595093,5,6,0.074325,0.054482,0.333333,0
48,17,-159.230331,-55.591908,5361.196777,5,5,-3.053116,7.127318,0.333333,64
48,18,-161.987686,-54.488289,1729.722778,4,4,0.119090,0.092426,1.000000,0
48,19,-513.803772,-148.069580,1936.044312,3,3,0.096855,0.086670,1.000000,0
48,20,-558.194336,-178.440414,1891.416992,2,2,0.089167,0.078346,1.000000,0
48,21,-472.493164,-192.840912,1933.383301,1,1,0.068428,0.060795,1.000000,0
48,22,-511.513885,-223.914673,1890.551025,0,0,0.094107,0.082060,1.000000,0
49,0,177.148727,68.810997,1914.070068,11,12,0.021621,0.017813,1.000000,0
49,1,-188.092499,31.610966,1757.458618,10,11,0.103399,0.081752,1.000000,0
49,2,92.964211,16.705015,1739.156982,9,10,0.103718,0.078530,1.000000,0
49,3,64.708260,8.718896,1703.773315,8,9,0.099766,0.074284,1.000000,0
49,4,77.767960,-4.774561,896.999573,7,8,1.596867,0.634352,0.500000,64
49,5,162.604324,-10.582426,1875.537842,7,7,0.157921,0.127808,0.500000,0
49,6,-248.202667,-8.422542,1708.644531,6,8,0.106615,0.082660,0.500000,0
49,7,13351.102539,483.009216,-91883.687500,6,7,-1.371544,56.217594,0.500000,96
49,8,-29.168667,-17.522083,1673.638794,5,6,0.075213,0.055675,0.500000,0
49,9,-80.904137,-49.944565,4642.558105,5,5,-1.250586,2.524510,0.500000,64
49,10,-161.996170,-54.494495,1729.704102,4,4,0.108339,0.084082,1.000000,0
49,11,-513.858582,-148.074814,1936.131104,3,3,0.106351,0.095169,1.000000,0
49,12,-558.245300,-178.442307,1891.492432,2,2,0.085736,0.075335,1.000000,0
49,13,-472.509491,-192.842194,1933.404907,1,1,0.072680,0.064570,1.000000,0
49,14,-511.529449,-223.908813,1890.554199,0,0,0.086052,0.075041,1.000000,0
50,0,177.151001,68.810936,1914.066162,10,12,0.013065,0.010762,1.000000,0
50,1,93.390312,46.514133,1764.658569,9,11,0.098628,0.075730,1.000000,0
50,2,-188.093597,31.606371,1757.453125,8,10,0.112182,0.088696,0.500000,0
50,3,-469.005096,78.976471,4382.154785,8,9,0.285760,0.555042,0.500000,64
50,4,47.899952,19.258717,1092.857300,7,10,-0.062619,0.030307,0.500000,0
50,5,75.625732,30.470797,1725.427124,7,9,0.108336,0.081552,0.500000,0
50,6,-248.201416,-8.430027,1708.642334,6,8,0.103260,0.080058,0.500000,0
50,7,13346.753906,483.236847,-91854.015625,6,7,-1.374034,56.302979,0.500000,96
50,8,-1.606227,-18.621609,1680.228638,5,6,0.097336,0.072079,0.500000,0
50,9,-3.761527,-43.540474,3934.903809,5,5,0.179866,0.307212,0.500000,64
50,10,-161.998978,-54.496746,1729.728271,4,4,0.120267,0.093340,1.000000,0
50,11,-513.832825,-148.079315,1936.089966,3,3,0.102109,0.091372,1.000000,0
50,12,-558.230347,-178.451340,1891.466064,2,2,0.069454,0.061034,1.000000,0
50,13,-472.505859,-192.847626,1933.388428,1,1,0.065988,0.058628,1.000000,0
50,14,-511.530365,-223.914948,1890.552490,0,0,0.090151,0.078614,1.000000,0
51,0,177.152420,68.807266,1914.051392,10,12,0.010251,0.008444,1.000000,0
51,1,-188.084259,31.602547,1757.436890,9,11,0.103689,0.081980,1.000000,0
51,2,88.358276,-0.875285,1720.067383,8,10,0.096584,0.072382,1.000000,0
51,3,34.957684,-4.649213,1003.598083,7,9,-1.457138,0.651197,0.333333,0
51,4,58.710068,-7.220181,1685.524902,7,8,0.111881,0.082491,0.333333,0
51,5,84.639977,-12.037913,2429.625244,7,7,-2.980175,3.141692,0.333333,0
51,6,-248.200562,-8.428581,1708.640381,6,9,0.112887,0.087522,0.333333,0
51,7,-832.429810,-26.231678,5730.710938,6,8,1.710152,4.368626,0.333333,64
51,8,13344.772461,483.185181,-91840.796875,6,7,-1.368837,56.077908,0.333333,96
51,9,-37.430565,-27.483925,1657.948853,5,5,0.082407,0.060503,1.000000,0
51,10,-162.027512,-54.841412,1730.069580,4,4,-0.736207,0.571434,1.000000,0
51,11,-513.812134,-148.076828,1936.039062,3,3,0.108865,0.097413,1.000000,0
51,12,-558.242126,-178.456543,1891.494507,2,2,0.086181,0.075726,1.000000,0
51,13,-472.522369,-192.848633,1933.436523,1,1,0.066281,0.058889,1.000000,0
51,14,-511.498383,-223.911362,1890.477661,0,0,0.076533,0.066743,1.000000,0
52,0,177.144821,68.814430,1914.059570,11,12,0.032378,0.026677,1.000000,0
52,1,-188.097610,31.614815,1757.453979,10,11,0.106519,0.084219,1.000000,0
52,2,87.368370,3.500557,1732.746216,9,10,0.083661,0.063160,1.000000,0
52,3,60.444714,-3.478122,1696.078735,8,9,0.121198,0.089890,1.000000,0
52,4,77.766792,-4.776177,896.994385,7,8,1.606512,0.638180,0.500000,64
52,5,162.601242,-10.586155,1875.519531,7,7,0.166845,0.135028,0.500000,0
52,6,-248.214691,-8.421080,1708.658813,6,8,0.104041,0.080665,0.500000,0
52,7,13342.646484,482.620758,-91821.687500,6,7,-1.375162,56.329941,0.500000,96
52,8,-32.662628,-27.184822,1661.738037,5,5,0.086770,0.063809,1.000000,0
52,9,-161.886322,-54.543301,1728.486938,4,4,-0.142076,0.110174,1.000000,0
52,10,-513.840820,-148.068085,1936.093750,3,3,0.091427,0.081816,1.000000,0
52,11,-558.264771,-178.450455,1891.519043,2,2,0.083043,0.072971,1.000000,0
52,12,-472.518311,-192.840790,1933.403320,1,1,0.057342,0.050952,1.000000,0
52,13,-511.534668,-223.908173,1890.555298,0,0,0.081424,0.071008,1.000000,0
53,0,177.160416,68.809601,1914.062988,11,12,0.000197,0.000158,1.000000,0
53,1,-188.088394,31.599268,1757.452637,10,11,0.106407,0.084130,1.000000,0
53,2,-67.873833,1.529849,1643.599609,9,10,0.098864,0.072261,1.000000,0
53,3,77.773247,-4.780108,896.993774,8,9,1.609194,0.639244,0.333333,64
53,4,114.290741,-6.707220,1318.141357,8,8,2.738926,1.573769,0.333333,0
53,5,162.616684,-10.597778,1875.540894,8,7,0.161496,0.130701,0.333333,0
53,6,20.602018,-4.924439,1039.350830,7,9,-0.969795,0.449552,0.333333,0
53,7,32.849449,-7.450352,1657.235474,7,8,0.118799,0.086430,0.333333,0
53,8,52.674007,-13.448571,2656.895752,7,7,-2.485355,2.869657,0.333333,0
53,9,-248.203888,-8.430083,1708.662109,6,9,0.110098,0.085361,0.333333,0
53,10,-659.366699,-21.276070,4539.208496,6,8,1.215917,2.465133,0.333333,64
53,11,13331.628906,482.890717,-91749.976562,6,7,-1.377047,56.363625,0.333333,96
53,12,67.199135,-15.117935,1686.867065,5,6,0.111213,0.081973,0.500000,0
53,13,113.810997,-28.559275,2855.897461,5,5,-4.690550,5.790200,0.500000,64
53,14,-161.988312,-54.494823,1729.715210,4,4,0.122344,0.094951,1.000000,0
53,15,-513.825500,-148.076141,1936.074219,3,3,0.101602,0.090917,1.000000,0
53,16,-558.229004,-178.454315,1891.479370,2,2,0.077433,0.068043,1.000000,0
53,17,-472.503906,-192.843353,1933.403809,1,1,0.073047,0.064896,1.000000,0
53,18,-511.559937,-223.933456,1890.651245,0,0,0.079975,0.069748,1.000000,0
54,0,177.156982,68.820778,1914.060425,11,12,0.025980,0.021405,1.000000,0
54,1,-188.088120,31.616764,1757.450439,10,11,0.097068,0.076746,1.000000,0
54,2,91.418968,24.811357,1715.298462,9,10,0.082443,0.061586,1.000000,0
54,3,58.908810,11.096330,1685.743530,8,9,0.094526,0.069701,1.000000,0
54,4,77.768372,-4.774196,897.002563,7,8,1.607218,0.638466,0.500000,64
54,5,162.607925,-10.585187,1875.575928,7,7,0.160281,0.129720,0.500000,0
54,6,-248.196442,-8.417757,1708.636963,6,8,0.106639,0.082678,0.500000,0
54,7,13342.630859,482.623688,-91826.976562,6,7,-1.379784,56.525997,0.500000,96
54,8,-110.130623,-56.152065,4910.736816,5,6,1.867904,3.990656,0.500000,64
54,9,-37.530445,-19.784296,1673.204834,5,5,0.075384,0.055844,0.500000,0
54,10,-161.928680,-54.536865,1729.026245,4,4,-0.071671,0.055591,1.000000,0
54,11,-513.838135,-148.062943,1936.114990,3,3,0.087785,0.078558,1.000000,0
54,12,-558.245667,-178.444855,1891.502441,2,2,0.096683,0.084951,1.000000,0
54,13,-472.499268,-192.831177,1933.369019,1,1,0.064307,0.057135,1.000000,0
54,14,-511.509064,-223.898865,1890.513062,0,0,0.091491,0.079779,1.000000,0
55,0,177.149979,68.809868,1914.072266,11,12,0.019593,0.016142,1.000000,0
55,1,-188.095718,31.609129,1757.460571,10,11,0.108685,0.085932,1.000000,0
55,2,58.270248,8.206273,1670.197144,9,10,0.142858,0.104396,0.500000,0
55,3,46.814205,5.676408,1341.767700,9,9,-2.958891,1.748467,0.500000,0
55,4,-54.593994,9.378723,2177.085449,8,10,3.251477,3.116897,0.333333,0
55,5,-41.337837,5.967324,1648.063110,8,9,0.129535,0.094612,0.333333,0
55,6,-61.931278,6.171860,2470.347900,8,8,-4.979981,5.404117,0.333333,0
55,7,90.766136,2.219419,1702.194702,7,8,0.124269,0.092150,1.000000,0
55,8,77.768440,-4.778790,896.997009,6,7,1.605897,0.637937,0.500000,64
55,9,162.605637,-10.590421,1875.536011,6,6,0.169332,0.137042,0.500000,0
55,10,-248.206665,-8.426817,1708.651855,5,7,0.105222,0.081581,0.500000,0
55,11,13345.001953,482.967377,-91840.656250,5,6,-1.370831,56.161037,0.500000,96
55,12,-161.997086,-54.488586,1729.717896,4,4,0.118449,0.091929,1.000000,0
55,13,-513.862854,-148.074554,1936.130005,3,3,0.104164,0.093212,1.000000,0
55,14,-558.237000,-178.445618,1891.466309,2,2,0.085808,0.075398,1.000000,0
55,15,-472.497528,-192.834351,1933.360474,1,1,0.073317,0.065135,1.000000,0
55,16,-511.531281,-223.912964,1890.537720,0,0,0.066743,0.058213,1.000000,0
56,0,177.151764,68.812469,1914.070557,10,12,0.019794,0.016307,1.000000,0
56,1,104.402290,52.355938,1718.405151,9,11,0.099515,0.074328,1.000000,0
56,2,75.179482,39.237862,1685.394531,8,10,0.116920,0.086002,1.000000,0
56,3,-188.094330,31.606758,1757.449219,7,9,0.108900,0.086101,1.000000,0
56,4,-15.543711,-1.707133,1662.887817,6,8,0.120241,0.088305,1.000000,0
56,5,-248.207306,-8.427978,1708.644043,5,7,0.105604,0.081876,0.500000,0
56,6,13338.776367,482.812195,-91797.156250,5,6,-1.370889,56.136353,0.500000,96
56,7,-161.997192,-54.492161,1729.703491,4,4,0.125374,0.097302,1.000000,0
56,8,-513.838623,-148.070602,1936.087036,3,3,0.098456,0.088103,1.000000,0
56,9,-558.230957,-178.452332,1891.475464,2,2,0.086894,0.076352,1.000000,0
56,10,-472.504089,-192.841278,1933.394287,1,1,0.068792,0.061118,1.000000,0
56,11,-511.539093,-223.917404,1890.560913,0,0,0.085537,0.074593,1.000000,0
57,0,177.142654,68.814720,1914.079102,11,12,0.027647,0.022779,1.000000,0
57,1,106.030388,51.393810,1725.522095,10,11,0.108071,0.081034,1.000000,0
57,2,76.497871,42.017277,1691.579224,9,10,0.122193,0.090187,1.000000,0
57,3,-188.095901,31.613691,1757.441406,8,9,0.109541,0.086607,1.000000,0
57,4,-14.922886,4.902553,1665.545044,7,8,0.120939,0.088948,1.000000,0
57,5,77.765373,-4.774884,896.995850,6,7,1.603707,0.637067,0.500000,64
57,6,162.598907,-10.582644,1875.529907,6,6,0.166065,0.134398,0.500000,0
57,7,-248.216797,-8.422793,1708.660034,5,7,0.112189,0.086983,0.500000,0
57,8,13344.492188,482.735077,-91834.070312,5,6,-1.364700,55.901241,0.500000,96
57,9,-162.004395,-54.482807,1729.717285,4,4,0.118613,0.092056,1.000000,0
57,10,-513.836670,-148.066055,1936.073486,3,3,0.084894,0.075971,1.000000,0
57,11,-558.238098,-178.447571,1891.461304,2,2,0.085515,0.075141,1.000000,0
57,12,-472.518250,-192.835663,1933.391479,1,1,0.066307,0.058912,1.000000,0
57,13,-511.513397,-223.901749,1890.497314,0,0,0.076815,0.066989,1.000000,0
58,0,95.917328,75.125893,1725.402710,11,12,0.102830,0.077157,1.000000,0
58,1,177.131256,68.815788,1914.074463,10,11,0.001333,0.001095,1.000000,0
58,2,69.699089,55.967377,1692.858887,9,10,0.115992,0.085726,1.000000,0
58,3,-188.115555,31.609934,1757.452637,8,9,0.107973,0.085369,1.000000,0
58,4,-14.342638,2.243822,1671.340576,7,8,0.112388,0.082932,1.000000,0
58,5,77.757065,-4.775087,896.997986,6,7,1.604681,0.637456,0.500000,64
58,6,162.581268,-10.585827,1875.531372,6,6,0.160212,0.129662,0.500000,0
58,7,-248.226425,-8.421261,1708.647705,5,7,0.108400,0.084045,0.500000,0
58,8,13349.493164,482.951630,-91863.843750,5,6,-1.375440,56.367996,0.500000,96
58,9,-162.015457,-54.486313,1729.702026,4,4,0.121729,0.094474,1.000000,0
58,10,-513.866150,-148.070206,1936.100830,3,3,0.100836,0.090233,1.000000,0
58,11,-558.252991,-178.443726,1891.458496,2,2,0.084138,0.073931,1.000000,0
58,12,-472.550079,-192.839813,1933.427002,1,1,0.068363,0.060739,1.000000,0
58,13,-511.532806,-223.899673,1890.483276,0,0,0.083368,0.072699,1.000000,0
59,0,177.139328,68.832367,1914.070923,11,12,0.008043,0.006624,1.000000,0
59,1,-188.101944,31.622391,1757.450806,10,11,0.104621,0.082718,1.000000,0
59,2,-61.083920,12.964754,1653.299805,9,10,0.131146,0.096318,0.500000,0
59,3,-80.520439,15.076097,2179.787354,9,9,-4.061203,3.907478,0.500000,0
59,4,32.419811,9.146835,1340.708008,8,10,4.303053,2.546471,0.500000,0
59,5,40.246040,9.827493,1664.854126,8,9,0.137667,0.100514,0.500000,0
59,6,75.586472,2.014618,1693.214722,7,8,0.101880,0.075296,1.000000,0
59,7,77.764816,-4.770289,896.997070,6,7,1.607180,0.638447,0.500000,64
59,8,162.597198,-10.575029,1875.526245,6,6,0.164622,0.133230,0.500000,0
59,9,-248.221985,-8.410432,1708.672485,5,7,0.106783,0.082792,0.500000,0
59,10,13338.945312,481.959991,-91794.265625,5,6,-1.375256,56.316769,0.500000,96
59,11,-162.007629,-54.475079,1729.713135,4,4,0.123015,0.095472,1.000000,0
59,12,-513.858582,-148.054718,1936.118042,3,3,0.099122,0.088701,1.000000,0
59,13,-558.274231,-178.438080,1891.534790,2,2,0.087811,0.077160,1.000000,0
59,14,-472.534088,-192.826202,1933.445679,1,1,0.062390,0.055435,1.000000,0
59,15,-511.546204,-223.894836,1890.565063,0,0,0.082766,0.072178,1.000000,0
60,0,177.141052,68.823608,1914.095581,10,12,0.013364,0.011009,1.000000,0
60,1,100.116402,46.158726,1708.902222,9,11,0.113252,0.084180,0.500000,0
60,2,91.735435,41.025520,1565.835815,9,10,-3.602642,2.459700,0.500000,0
60,3,74.611923,48.353497,1841.465942,8,11,3.868742,3.104848,0.500000,0
60,4,67.901917,42.654907,1676.269653,8,10,0.143863,0.105348,0.500000,0
60,5,-188.099182,31.616194,1757.446045,7,9,0.103287,0.081663,1.000000,0
60,6,-28.948984,19.561872,1653.928223,6,8,0.127531,0.093319,1.000000,0
60,7,-248.220398,-8.415054,1708.675659,5,7,0.100500,0.077921,0.500000,0
60,8,13337.177734,482.031921,-91782.828125,5,6,-1.376013,56.341167,0.500000,96
60,9,-162.005722,-54.481426,1729.706909,4,4,0.124592,0.096695,1.000000,0
60,10,-513.832520,-148.055618,1936.042847,3,3,0.103635,0.092735,1.000000,0
60,11,-558.256897,-178.443619,1891.507080,2,2,0.083600,0.073460,1.000000,0
60,12,-472.512573,-192.830887,1933.372192,1,1,0.074385,0.066083,1.000000,0
60,13,-511.542145,-223.906876,1890.561035,0,0,0.089445,0.077998,1.000000,0
61,0,177.152084,68.817780,1914.080444,11,12,0.013736,0.011316,1.000000,0
61,1,104.430809,36.213310,1701.401733,10,11,0.085958,0.063590,1.000000,0
61,2,-188.093292,31.616169,1757.474243,9,10,0.101664,0.080381,0.500000,0
61,3,-424.165283,68.821739,3963.479736,9,9,-2.716134,4.777052,0.500000,64
61,4,45.581635,18.657389,1099.399658,8,10,2.921750,1.422860,0.500000,0
61,5,69.355560,27.360971,1672.979614,8,9,0.143244,0.104692,0.500000,0
61,6,-26.660892,-5.831351,1663.514404,7,8,0.115784,0.085180,0.333333,0
61,7,-18.203331,-4.810089,1135.966309,7,7,-3.141963,1.597884,0.333333,0
61,8,-54.755558,-15.583800,3420.029053,7,6,-4.702211,7.015940,0.333333,64
61,9,103.383163,-5.486865,1192.309570,6,8,4.927999,2.570506,0.333333,0
61,10,77.771629,-4.774659,896.995361,6,7,1.611673,0.640230,0.333333,64
61,11,162.611938,-10.581250,1875.528442,6,6,0.176510,0.142851,0.333333,0
61,12,-480.402832,-13.848748,3307.360840,5,8,3.403957,5.046621,0.333333,64
61,13,-248.203979,-8.416931,1708.657593,5,7,0.106184,0.082327,0.333333,0
61,14,13343.311523,482.355286,-91830.414062,5,6,-1.368594,56.061317,0.333333,96
61,15,-161.992462,-54.484921,1729.716431,4,4,0.115887,0.089941,1.000000,0
61,16,-513.828247,-148.064819,1936.083252,3,3,0.099189,0.088759,1.000000,0
61,17,-558.213806,-178.439545,1891.424561,2,2,0.093705,0.082332,1.000000,0
61,18,-472.505035,-192.832535,1933.395996,1,1,0.068830,0.061152,1.000000,0
61,19,-511.522980,-223.903427,1890.542114,0,0,0.075419,0.065774,1.000000,0
62,0,177.145538,68.821342,1914.061768,11,12,0.009269,0.007635,1.000000,0
62,1,-188.099808,31.618074,1757.458618,10,11,0.099276,0.078492,1.000000,0
62,2,56.481445,16.908878,1667.115967,9,10,0.132109,0.096385,0.500000,0
62,3,62.426975,17.553339,1842.514648,9,9,-2.688539,2.162441,0.500000,0
62,4,83.314751,14.700610,1547.391846,8,10,2.902861,1.961710,0.500000,0
62,5,91.368126,15.080134,1697.102783,8,9,0.089289,0.066008,0.500000,0
62,6,-43.716995,5.169848,1651.819580,7,8,0.112590,0.082441,1.000000,0
62,7,77.766014,-4.774986,896.990051,6,7,1.613219,0.640841,0.500000,64
62,8,162.601654,-10.585310,1875.534058,6,6,0.169984,0.137570,0.500000,0
62,9,-248.218124,-8.419457,1708.655029,5,7,0.112492,0.087217,0.500000,0
62,10,13334.220703,482.299194,-91762.437500,5,6,-1.370234,56.087486,0.500000,96
62,11,-162.003220,-54.479614,1729.710083,4,4,0.119477,0.092726,1.000000,0
62,12,-513.825378,-148.060638,1936.048462,3,3,0.107662,0.096337,1.000000,0
62,13,-558.235779,-178.440140,1891.457397,2,2,0.086024,0.075587,1.000000,0
62,14,-472.511200,-192.831696,1933.378540,1,1,0.067245,0.059744,1.000000,0
62,15,-511.528503,-223.912735,1890.545532,0,0,0.072664,0.063373,1.000000,0
63,0,177.156723,68.812447,1914.060181,11,12,0.024205,0.019942,1.000000,0
63,1,-188.089935,31.617094,1757.462769,10,11,0.118834,0.093956,1.000000,0
63,2,-59.490295,20.022724,1650.447632,9,10,0.145953,0.106989,1.000000,0
63,3,41.236393,16.149679,1666.375122,8,9,0.144553,0.105620,1.000000,0
63,4,75.255798,6.393717,1695.726685,7,8,0.107264,0.079394,1.000000,0
63,5,77.773682,-4.777411,896.997253,6,7,1.611469,0.640150,0.500000,64
63,6,162.615509,-10.587104,1875.524170,6,6,0.175946,0.142394,0.500000,0
63,7,-248.205521,-8.422805,1708.675171,5,7,0.107103,0.083039,0.500000,0
63,8,13340.515625,482.574463,-91811.570312,5,6,-1.368006,56.025066,0.500000,96
63,9,-161.993988,-54.488544,1729.727173,4,4,0.126937,0.098517,1.000000,0
63,10,-513.825745,-148.070999,1936.082520,3,3,0.096386,0.086251,1.000000,0
63,11,-558.239624,-178.449768,1891.504028,2,2,0.079635,0.069977,1.000000,0
63,12,-472.497772,-192.837204,1933.387695,1,1,0.080666,0.071661,1.000000,0
63,13,-511.513306,-223.912888,1890.530884,0,0,0.096576,0.084211,1.000000,0
