frame_idx,fid3d_idx,pos3d_x_mm,pos3d_y_mm,pos3d_z_mm,reproj_left_x,reproj_left_y,reproj_right_x,reproj_right_y
115,11,-23.070908,-21.234562,1675.017578,1007.424316,508.014954,896.996216,495.243561
115,12,58.109383,-36.420330,1734.949585,1115.189087,489.058472,1021.051331,475.466095
115,13,-163.106384,-54.317966,1729.492920,823.971863,465.362305,741.388672,454.582428
115,14,-515.098083,-147.871307,1935.799194,435.419006,363.678009,446.019165,361.442078
115,15,-559.471375,-178.245239,1891.151245,368.738007,323.406738,377.337769,324.848938
115,16,-473.775360,-192.652740,1933.134888,482.834778,310.806274,486.885834,310.391571
115,17,-512.789612,-223.724274,1890.285278,424.061371,268.668396,424.952301,272.006958
116,0,175.637192,69.247101,1914.023193,1247.913086,619.364868,1206.246826,606.723267
116,1,-189.206268,31.787664,1757.271362,793.568237,578.133606,722.013550,564.628296
116,2,77.127853,-4.635538,897.053040,1234.766968,525.145691,627.411133,513.604492
116,3,161.253143,-10.197036,1875.498291,1234.766235,524.531555,1182.089600,510.294800
116,4,96.624771,-6.757904,1123.797607,1234.770142,523.217712,838.007446,510.645813
116,5,-249.301071,-8.235071,1708.387329,706.663818,525.950684,627.415649,514.237610
116,6,13696.292969,478.235687,-93837.070312,706.594666,525.322205,1182.160156,510.945770
116,7,-411.114136,-16.022936,2817.415527,706.684143,523.977539,837.992859,511.286591
116,8,-49.782101,-6.918886,1212.466675,945.225342,523.911804,627.394653,512.335205
116,9,-174.425156,-25.404060,4248.496582,945.231689,523.289185,1182.067139,508.989166
116,10,-68.807259,-10.998547,1675.640991,945.214661,521.957092,838.004028,509.361267
116,11,-77.112259,-13.548264,1878.042114,945.222351,520.474548,898.374207,507.591278
116,12,-20.648485,-10.936627,1514.970825,1007.752014,520.460876,837.988586,507.890289
116,13,-22.877272,-13.202275,1678.093262,1007.744568,518.982361,898.374207,506.115570
116,14,58.849606,-30.736900,1736.679199,1116.085327,496.567566,1022.507629,482.988342
116,15,-163.106064,-54.320408,1729.481323,823.970825,465.358612,741.384155,454.578888
116,16,-515.102783,-147.875748,1935.810425,435.417023,363.673798,446.020020,361.438110
116,17,-559.463257,-178.242966,1891.117065,368.735657,323.405609,377.327484,324.848083
116,18,-473.771118,-192.648483,1933.113647,482.833649,310.808777,486.879852,310.394073
116,19,-512.784729,-223.725464,1890.270630,424.062469,268.664886,424.949707,272.003693
117,0,175.643784,69.251320,1914.003540,1247.923096,619.370728,1206.251709,606.729309
117,1,-189.207352,31.790075,1757.308838,793.572083,578.135864,722.028198,564.630432
117,2,-64.095955,-6.336986,1681.673828,951.935303,528.330688,846.398621,515.610107
117,3,-45.838161,-5.181911,1202.687622,951.938232,527.098633,627.421936,515.443237
117,4,-71.845352,-7.707868,1885.025513,951.936829,527.599365,906.680969,514.603210
117,5,-157.248199,-18.904692,4126.987793,951.962646,526.478149,1182.072388,512.188354
117,6,97.596893,-5.258440,1135.025513,1234.783813,526.364197,846.380737,513.751587
117,7,77.131111,-4.634347,897.048218,1234.776367,525.148682,627.414246,513.607422
117,8,105.152946,-6.052846,1222.931030,1234.778931,525.642700,906.670105,512.738831
117,9,161.258759,-10.192871,1875.474243,1234.775635,524.536499,1182.092285,510.299774
117,10,-16.372133,-6.240406,1520.328735,1014.274414,527.562500,846.393005,514.875610
117,11,-12.048066,-5.194646,1118.705078,1014.272522,526.333862,627.421021,514.717651
117,12,-18.137669,-7.451359,1684.127197,1014.272278,526.833191,906.679199,513.866394
117,13,-35.141682,-16.041746,3263.964355,1014.279602,525.715088,1182.089600,511.441925
117,14,-421.881317,-12.353663,2891.171143,706.679871,527.197021,846.382690,514.391907
117,15,-249.296616,-8.233270,1708.382690,706.668823,525.953064,627.418762,514.239868
117,16,-519.326233,-16.361027,3558.873779,706.671448,526.458618,906.674622,513.381165
117,17,13699.760742,478.184784,-93862.320312,706.599915,525.326599,1182.162720,510.950073
117,18,63.979965,-23.137108,1742.642700,1122.532471,506.649506,1030.767456,493.051117
117,19,-163.103348,-54.318542,1729.480347,823.974304,465.361023,741.387024,454.581207
117,20,-515.107849,-147.871368,1935.816040,435.412872,363.679443,446.017700,361.443512
117,21,-559.439392,-178.239563,1891.090088,368.754486,323.406586,377.337280,324.848724
117,22,-473.759125,-192.641388,1933.086792,482.839935,310.813934,486.879120,310.398956
117,23,-512.779175,-223.718491,1890.270386,424.068939,268.673187,424.955322,272.011353
118,0,175.642670,69.253532,1914.023193,1247.919678,619.372498,1206.253418,606.731079
118,1,-189.204361,31.788960,1757.284180,793.572510,578.135010,722.021301,564.629578
118,2,77.131882,-4.633347,897.054626,1234.776855,525.151306,627.422119,513.609985
118,3,161.258286,-10.196028,1875.463379,1234.776123,524.532593,1182.089844,510.295807
118,4,98.563255,-7.048224,1146.271851,1234.782349,522.909180,854.573975,510.254791
118,5,106.220085,-7.703183,1235.305176,1234.784546,522.710876,914.492859,509.758087
118,6,-249.297607,-8.230908,1708.401367,706.671143,525.956299,627.426636,514.242981
118,7,13702.669922,478.428894,-93882.546875,706.600952,525.323120,1182.161499,510.946686
118,8,-432.880035,-17.283682,2966.728027,706.700684,523.661743,854.552185,510.896118
118,9,-535.087952,-21.692516,3667.367920,706.715332,523.458740,914.458740,510.401459
118,10,-41.733261,-6.967654,1192.471924,959.040283,523.599854,627.400696,512.034119
118,11,-140.196075,-24.511265,4006.424072,959.050415,522.972900,1182.058960,508.674866
118,12,-59.019619,-11.532020,1686.112061,959.026428,521.328003,854.571045,508.658630
118,13,-66.119858,-13.085868,1888.957520,959.026489,521.127075,914.492310,508.156952
118,14,-8.543856,-6.596073,1109.978516,1021.277588,523.371521,627.397949,511.823303
118,15,-24.532085,-19.823439,3188.742676,1021.286682,522.746338,1182.057739,508.457977
118,16,-11.741690,-10.571590,1524.149414,1021.262939,521.105957,854.569702,508.445099
118,17,-13.000162,-11.852830,1687.487061,1021.262756,520.905518,914.491272,507.942780
118,18,70.669212,-27.618925,1743.797852,1131.220337,500.810394,1039.657959,487.128082
118,19,-163.101288,-54.317207,1729.491455,823.978394,465.363251,741.394287,454.583282
118,20,-515.088135,-147.872421,1935.765869,435.420258,363.673706,446.012512,361.438110
118,21,-559.445068,-178.234909,1891.095459,368.749634,323.412781,377.334381,324.854614
118,22,-473.754761,-192.638260,1933.059204,482.837158,310.814392,486.870178,310.399567
118,23,-512.786621,-223.720810,1890.273315,424.061066,268.670837,424.949158,272.009338
119,0,175.643494,69.243042,1914.007690,1247.922363,619.360657,1206.251953,606.719116
119,1,-189.207474,31.787483,1757.304565,793.571289,578.132629,722.026245,564.627258
119,2,77.133499,-4.636947,897.052734,1234.781372,525.142090,627.424133,513.600891
119,3,161.260727,-10.204262,1875.448730,1234.780640,524.522461,1182.090210,510.285553
119,4,-249.299408,-8.231089,1708.409912,706.670410,525.956116,627.428589,514.242798
119,5,13701.146484,478.421570,-93871.906250,706.600220,525.322021,1182.161987,510.945557
119,6,210.293701,-21.081539,1957.885742,1283.527344,512.390808,1253.634521,497.553101
119,7,-14.950931,-26.374828,1693.324463,1018.697205,501.405334,913.891907,488.575897
119,8,-13.514675,-24.108604,1530.705933,1018.697876,501.008087,854.701416,488.541840
119,9,-68.268105,-29.895210,1895.344971,956.713562,500.959625,913.888550,488.182129
119,10,-60.995167,-27.005987,1693.410889,956.712952,500.561279,854.699036,488.149261
119,11,70.824013,-41.428204,1746.607544,1131.271851,482.843109,1040.536621,469.069519
119,12,-163.104446,-54.321926,1729.506470,823.976074,465.357666,741.396729,454.577820
119,13,-515.095154,-147.870377,1935.800171,435.422699,363.679169,446.022614,361.443115
119,14,-559.449219,-178.238815,1891.107788,368.749023,323.409485,377.336853,324.851501
119,15,-473.763458,-192.640335,1933.102417,482.839355,310.817017,486.882263,310.401825
119,16,-512.787415,-223.722153,1890.280518,424.062439,268.670258,424.952087,272.008698
120,0,-293.065643,197.231537,1159.995728,466.432922,922.216919,178.902359,885.452209
120,1,-292.395752,195.946121,1159.100464,467.283264,920.012756,179.043900,883.409851
120,2,175.642090,69.243156,1914.006470,1247.920776,619.360901,1206.250122,606.719299
120,3,-189.214493,31.783281,1757.312256,793.563293,578.126953,722.021057,564.621765
120,4,77.131035,-4.638237,897.049255,1234.775879,525.138794,627.415039,513.597656
120,5,161.257370,-10.206871,1875.462158,1234.775146,524.519409,1182.088501,510.282410
120,6,-249.306091,-8.234078,1708.407837,706.661133,525.952148,627.419556,514.239014
120,7,13688.374023,478.114868,-93781.414062,706.589722,525.318237,1182.161377,510.941833
120,8,-17.567434,-29.617737,1695.928955,1015.210693,497.099945,911.385681,484.318390
120,9,-15.881111,-27.808853,1533.670044,1015.219055,495.576355,852.558594,483.180206
120,10,-71.087410,-34.458263,1897.782349,953.433655,495.524353,911.365784,482.817108
120,11,-63.553463,-31.939964,1696.474854,953.424927,493.996521,852.554382,481.683350
120,12,69.326591,-46.214241,1746.946167,1129.299316,476.607574,1038.681152,462.821442
120,13,-163.107651,-54.319740,1729.489014,823.969727,465.359833,741.385437,454.580048
120,14,-515.079834,-147.866089,1935.766479,435.430084,363.681152,446.021271,361.444977
120,15,-559.456421,-178.240341,1891.123047,368.745850,323.409393,377.337738,324.851410
120,16,-473.769196,-192.641678,1933.102417,482.832672,310.815460,486.876373,310.400482
120,17,-512.807800,-223.726028,1890.325684,424.052765,268.672058,424.954620,272.010437
121,0,-291.189850,219.260269,1154.331787,467.526367,967.187866,176.408569,927.362122
121,1,-225.145950,212.393723,1223.456787,621.173523,930.992981,348.471130,898.837402
121,2,175.635803,69.236107,1913.995728,1247.914429,619.352966,1206.240845,606.711182
121,3,-189.221970,31.784786,1757.317749,793.554382,578.128784,722.014465,564.623535
121,4,77.124390,-4.637272,897.053406,1234.758179,525.141296,627.403320,513.600159
121,5,161.243347,-10.203426,1875.469238,1234.757446,524.523621,1182.072510,510.286804
121,6,-249.313171,-8.235497,1708.401367,706.650452,525.950195,627.407837,514.237183
121,7,13697.927734,478.440979,-93844.046875,706.579773,525.318115,1182.144653,510.941742
121,8,-35.557011,-46.734219,4198.076172,1019.516541,511.537415,1253.611328,496.804657
121,9,-14.419898,-19.517277,1702.002563,1019.510925,510.773651,917.556641,497.860870
121,10,-13.024872,-17.879742,1537.379028,1019.511353,510.402496,858.175232,497.825043
121,11,-203.587631,-64.726288,5729.026855,957.812744,511.162445,1253.598999,496.447968
121,12,-67.719147,-22.165607,1905.267456,957.796936,510.396606,917.553894,497.509521
121,13,-60.452911,-20.064724,1700.819336,957.796326,510.024414,858.173401,497.474762
121,14,69.849091,-38.222214,1756.486206,1129.487549,487.308136,1041.897217,473.549957
121,15,-163.123947,-54.322716,1729.518677,823.951965,465.357147,741.378052,454.577515
121,16,-515.112915,-147.876450,1935.809326,435.404938,363.672913,446.009155,361.437469
121,17,-559.461243,-178.242065,1891.102295,368.732849,323.405029,377.321533,324.847656
121,18,-473.785004,-192.652435,1933.116333,482.818268,310.804504,486.866882,310.390350
121,19,-512.793396,-223.723053,1890.272217,424.052643,268.668030,424.941559,272.006897
122,0,175.635376,69.247513,1914.023193,1247.911011,619.365356,1206.244629,606.723755
122,1,-189.220612,31.789812,1757.295776,793.553101,578.135803,722.006775,564.630371
122,2,-21.543184,3.702400,1711.770264,1010.132629,541.854431,911.825806,528.753357
122,3,-67.383118,-0.629949,1712.733154,949.136108,536.083862,853.873779,523.227539
122,4,77.128914,-4.633665,897.044495,1234.771606,525.150330,627.405579,513.609131
122,5,161.250031,-10.195431,1875.418335,1234.770874,524.533020,1182.071899,510.296326
122,6,-249.315903,-8.230326,1708.412598,706.648987,525.957153,627.410034,514.243896
122,7,13699.536133,478.195435,-93854.945312,706.579346,525.325378,1182.143066,510.949005
122,8,66.978134,-13.861948,1759.428467,1125.619019,518.958252,1039.114624,505.364777
122,9,-163.121033,-54.316986,1729.489136,823.952087,465.363464,741.369141,454.583771
122,10,-515.092224,-147.864090,1935.756104,435.412476,363.682617,446.003448,361.446716
122,11,-559.455688,-178.235291,1891.097778,368.737854,323.412628,377.324768,324.854706
122,12,-473.787262,-192.644196,1933.123901,482.817749,310.815063,486.868256,310.400330
122,13,-512.795837,-223.715637,1890.279297,424.052002,268.677917,424.942719,272.016205
123,0,175.633209,69.237877,1914.011108,1247.909668,619.354370,1206.240112,606.712646
123,1,-189.219391,31.784822,1757.311279,793.556824,578.128967,722.014832,564.623718
123,2,-29.953760,-4.646462,1710.380981,998.898132,530.727722,900.561157,517.752563
123,3,-19.928362,-4.314756,1138.273804,998.910461,528.278748,627.414795,516.612732
123,4,77.126389,-4.638609,897.056274,1234.762573,525.137939,627.410767,513.596802
123,5,97.196465,-5.983262,1130.493530,1234.762207,524.860596,843.003601,512.264038
123,6,161.248734,-10.202514,1875.489380,1234.761841,524.524841,1182.082642,510.287994
123,7,-507.258148,-12.976686,3476.490967,706.701538,528.426819,900.504395,515.339844
123,8,-249.313202,-8.236526,1708.416748,706.653381,525.948914,627.415283,514.235901
123,9,-417.553925,-14.151413,2861.285645,706.653503,525.665100,843.007019,512.910950
123,10,13688.312500,477.967865,-93779.023438,706.582764,525.321533,1182.154785,510.945099
123,11,-54.141750,-6.092525,1223.321289,937.933594,525.567688,627.413330,513.946594
123,12,-75.773918,-8.737953,1712.088623,937.933228,525.286377,843.005920,512.618103
123,13,-194.233841,-23.053848,4388.680176,937.933838,524.945923,1182.083374,510.647827
123,14,99.740417,-32.931656,2965.299316,1115.515381,511.599884,1253.623291,496.829742
123,15,59.121349,-20.107227,1757.763916,1115.512085,510.839630,1028.633789,497.272491
123,16,-163.114700,-54.322483,1729.497559,823.961487,465.356567,741.380432,454.576904
123,17,-515.088501,-147.869034,1935.742432,435.412598,363.675598,446.000366,361.440125
123,18,-559.471741,-178.240036,1891.124878,368.728333,323.410034,377.323059,324.852325
123,19,-473.806976,-192.653641,1933.175049,482.809418,310.809998,486.872864,310.395477
123,20,-512.799988,-223.727814,1890.281982,424.047974,268.663757,424.939819,272.002899
124,0,175.641754,69.246841,1914.029785,1247.917847,619.364258,1206.253418,606.722717
124,1,-189.209595,31.783249,1757.300415,793.567993,578.127197,722.021912,564.622009
124,2,77.129135,-4.637399,897.054993,1234.769897,525.140991,627.416016,513.599792
124,3,161.253693,-10.202734,1875.477661,1234.769043,524.524536,1182.086670,510.287628
124,4,-249.304474,-8.236796,1708.405884,706.662903,525.948486,627.420532,514.235474
124,5,13697.049805,478.449036,-93841.781250,706.592957,525.317627,1182.158081,510.941223
124,6,51.354172,-31.523800,1743.672729,1105.976196,495.699646,1014.812256,482.177460
124,7,41.372734,-25.905695,1404.696655,1105.979370,494.871460,882.835388,482.182831
124,8,-53.485901,-41.204250,2226.604492,984.062256,494.727234,1014.803589,481.342926
124,9,-40.835323,-32.077843,1699.875000,984.059509,493.894379,882.831238,481.353699
124,10,-85.176384,-43.952152,1703.516846,924.854736,478.103729,827.725281,466.222076
124,11,-163.107773,-54.324062,1729.513428,823.972595,465.355133,741.395630,454.575378
124,12,-515.086731,-147.868378,1935.757202,435.419220,363.677673,446.009583,361.441925
124,13,-559.473022,-178.242188,1891.155884,368.737671,323.410919,377.338593,324.852875
124,14,-473.785583,-192.650146,1933.136475,482.823303,310.809540,486.876099,310.394928
124,15,-512.805908,-223.722824,1890.329468,424.056213,268.676422,424.958588,272.014435
125,0,175.647095,69.253830,1914.022583,1247.924927,619.372864,1206.258667,606.731506
125,1,-189.204987,31.788393,1757.307007,793.574890,578.133728,722.030273,564.628357
125,2,77.132401,-4.633509,897.060303,1234.776978,525.150940,627.428711,513.609619
125,3,161.261276,-10.189596,1875.497314,1234.776245,524.540588,1182.099365,510.303925
125,4,-249.294556,-8.232754,1708.407227,706.676331,525.953918,627.433167,514.240662
125,5,13699.638672,478.078552,-93863.585938,706.607300,525.329285,1182.169922,510.952759
125,6,52.222210,-31.435265,1747.424927,1106.964478,495.903748,1016.963562,482.367554
125,7,42.297375,-26.273821,1415.179443,1106.971558,494.589905,888.783813,481.863037
125,8,-44.595932,-40.914154,2195.412354,992.515625,494.428436,1016.946655,481.022522
125,9,-34.403755,-32.539318,1693.388062,992.508240,493.107574,888.778992,480.526398
125,10,-78.831177,-44.582397,1692.052490,932.627869,476.854584,831.352356,464.951508
125,11,-163.100998,-54.316448,1729.503906,823.980286,465.364777,741.399902,454.584717
125,12,-515.086304,-147.870178,1935.792358,435.430573,363.678680,446.027710,361.442566
125,13,-559.457642,-178.237579,1891.140137,368.750397,323.414612,377.345795,324.856140
125,14,-473.768799,-192.641129,1933.120239,482.838196,310.818176,486.885437,310.402863
125,15,-512.795410,-223.723007,1890.335815,424.070740,268.677032,424.972778,272.014648
126,0,175.626999,69.238564,1914.003906,1247.903076,619.355530,1206.231445,606.713745
126,1,-189.229187,31.790079,1757.310303,793.544006,578.135803,722.002686,564.630371
126,2,77.120872,-4.634505,897.053040,1234.749268,525.148315,627.394714,513.607178
126,3,161.236633,-10.200258,1875.475952,1234.748535,524.527527,1182.065430,510.290771
126,4,122.580482,-8.196061,1425.824341,1234.749878,523.822021,1018.421326,510.365448
126,5,103.164566,-7.056945,1199.976685,1234.750977,523.519836,891.706238,510.682465
126,6,-249.317444,-8.233698,1708.394165,706.643372,525.952576,627.399231,514.239502
126,7,13699.433594,478.519165,-93852.476562,706.573059,525.317261,1182.137207,510.940918
126,8,-901.815613,-33.468975,6179.889648,706.664551,524.595215,1018.403809,511.011292
126,9,-491.261383,-18.689280,3366.435059,706.660522,524.285950,891.693604,511.324249
126,10,30.960150,-5.513948,1011.776428,1108.594727,524.495850,627.387878,512.941162
126,11,75.856812,-14.189406,2479.036133,1108.593628,523.871155,1182.059570,509.605682
126,12,53.445305,-10.541469,1746.688477,1108.590820,523.161194,1018.419250,509.685333
126,13,43.384064,-8.746099,1417.864502,1108.590942,522.857056,891.704651,510.006561
126,14,-21.052479,-6.365746,1141.044067,996.761414,524.201111,627.383118,512.629211
126,15,-63.973961,-20.299665,3467.488525,996.762695,523.573120,1182.052856,509.284790
126,16,-40.256561,-13.454253,2181.563721,996.754883,522.859436,1018.417114,509.366760
126,17,-31.179335,-10.646909,1689.630005,996.754272,522.553711,891.703247,509.689972
126,18,-74.696922,-25.076145,1685.215332,937.783203,502.997314,834.075806,490.691620
126,19,-163.128235,-54.317661,1729.506348,823.944763,465.363281,741.367676,454.583618
126,20,-515.105164,-147.867447,1935.775879,435.403564,363.680481,446.000244,361.444763
126,21,-559.477844,-178.240433,1891.122437,368.720215,323.409302,377.315460,324.851837
126,22,-473.795990,-192.647614,1933.120239,482.806549,310.810669,486.857483,310.396423
126,23,-512.810669,-223.721848,1890.290405,424.037964,268.672119,424.933167,272.011017
127,0,175.633774,69.243645,1914.012451,1247.910278,619.361206,1206.240967,606.719543
127,1,-189.218262,31.791424,1757.322388,793.559814,578.137268,722.020935,564.631836
127,2,-33.342079,-0.932601,1698.738525,994.076965,535.670532,892.180786,522.687073
127,3,-43.277607,-3.337932,2205.914307,994.096741,533.471924,1020.696899,519.940002
127,4,43.947971,-2.182156,1416.786621,1109.551514,533.410400,892.156677,520.519836
127,5,54.301189,-4.376062,1750.937500,1109.535889,531.223572,1020.708374,517.758789
127,6,77.125908,-4.633027,897.055481,1234.761597,525.152100,627.408936,513.610840
127,7,161.248840,-10.198335,1875.500854,1234.760742,524.530029,1182.084717,510.293243
127,8,-249.305542,-8.228308,1708.393799,706.659119,525.959717,627.413391,514.246399
127,9,13691.848633,478.034210,-93804.765625,706.588074,525.323120,1182.157227,510.946655
127,10,-77.570160,-13.633309,1696.761353,934.610046,518.603638,834.902466,506.070160
127,11,-163.113373,-54.314079,1729.490234,823.962341,465.367340,741.379028,454.587433
127,12,-515.119080,-147.865570,1935.829956,435.404114,363.687500,446.013275,361.451233
127,13,-559.463562,-178.239594,1891.119385,368.736084,323.409912,377.328461,324.852081
127,14,-473.772522,-192.638107,1933.078003,482.821808,310.816833,486.861084,310.402130
127,15,-512.783325,-223.713455,1890.255127,424.059082,268.677094,424.943024,272.015381
128,0,175.647278,69.254456,1914.003906,1247.927246,619.374451,1206.255981,606.733093
128,1,-189.208496,31.797199,1757.308350,793.570496,578.145081,722.026672,564.639465
128,2,-33.468155,1.487576,1701.939331,993.992188,538.915405,893.155396,525.898926
128,3,-43.622269,-0.111286,2219.184570,994.010071,536.808044,1023.214600,523.256531
128,4,45.585457,-0.123431,1413.081299,1112.378662,536.723267,893.133240,523.818787
128,5,56.445534,-1.761462,1750.080444,1112.363770,534.627441,1023.225159,521.162903
128,6,77.130753,-4.632471,897.050537,1234.774902,525.153442,627.415649,513.612122
128,7,161.259354,-10.191283,1875.494629,1234.774170,524.538574,1182.096558,510.301849
128,8,96.468781,-6.561397,1121.949219,1234.776123,523.594360,836.624695,511.029175
128,9,-249.291550,-8.223541,1708.372803,706.673645,525.965942,627.420105,514.252319
128,10,13697.255859,477.686188,-93846.210938,706.603638,525.336670,1182.168091,510.960083
128,11,-409.390167,-15.471829,2805.621582,706.686462,524.370300,836.615967,511.677063
128,12,-56.205738,-6.800500,1228.444824,934.525452,524.301208,627.404541,512.711975
128,13,-203.933701,-25.894478,4457.314941,934.527710,523.677490,1182.083252,509.375885
128,14,-77.891701,-10.604486,1702.297607,934.518127,522.719727,836.621582,510.118286
128,15,210.293854,-21.080404,1957.944824,1283.520142,512.392883,1253.642456,497.555176
128,16,-163.103195,-54.308979,1729.501343,823.977112,465.374512,741.396118,454.594269
128,17,-515.104919,-147.864304,1935.835083,435.422119,363.689392,446.030273,361.452698
128,18,-559.476440,-178.237839,1891.163818,368.736389,323.417023,377.339417,324.858582
128,19,-473.770294,-192.635483,1933.110352,482.833618,310.823639,486.879120,310.408203
128,20,-512.804993,-223.722733,1890.339355,424.060486,268.677917,424.964691,272.015717
129,0,175.642578,69.239479,1913.998779,1247.922241,619.356812,1206.249512,606.715149
129,1,-189.211258,31.784340,1757.317383,793.568176,578.128235,722.027161,564.622986
129,2,-37.043400,0.221614,1709.424683,989.420349,537.218018,891.201904,524.221130
129,3,-48.452782,-1.047358,2236.245361,989.427368,535.854431,1022.026306,522.307007
129,4,44.013405,-0.712026,1414.255371,1109.783569,535.774414,891.190430,522.879639
129,5,54.593029,-1.926557,1754.367065,1109.776978,534.418396,1022.028503,520.956726
129,6,77.129883,-4.638506,897.053467,1234.772095,525.138184,627.416321,513.597046
129,7,161.255890,-10.205091,1875.481689,1234.771362,524.521667,1182.089966,510.284729
129,8,96.365662,-6.757159,1120.754150,1234.775391,523.182007,835.721680,510.621460
129,9,-249.299469,-8.235711,1708.394043,706.667236,525.949890,627.420837,514.236816
129,10,13697.097656,478.400116,-93843.234375,706.596924,525.318970,1182.161743,510.942566
129,11,-408.262573,-15.948412,2797.906982,706.688110,523.947937,835.706787,511.268921
129,12,-58.811298,-7.061875,1234.915039,930.263672,523.885010,627.399170,512.305542
129,13,-216.468124,-27.241653,4545.703125,930.271362,523.259583,1182.065674,508.956299
129,14,-81.543884,-11.280789,1712.073486,930.252441,521.900452,835.718323,509.314667
129,15,-163.110062,-54.319538,1729.513550,823.969543,465.361115,741.392883,454.581238
129,16,-515.094788,-147.877502,1935.786499,435.418945,363.669617,446.016113,361.434174
129,17,-559.451111,-178.247437,1891.106079,368.746216,323.398987,377.333954,324.841675
129,18,-473.761017,-192.647537,1933.094482,482.839935,310.807648,486.880920,310.392914
129,19,-512.787415,-223.724518,1890.273193,424.060089,268.666412,424.948273,272.005157
130,0,175.637177,69.243637,1914.013794,1247.914185,619.361145,1206.245361,606.719482
130,1,-189.217758,31.799440,1757.345459,793.563721,578.147156,722.031372,564.641418
130,2,-32.826733,8.202383,1714.866089,995.182922,547.829041,898.506042,534.715088
130,3,-29.755878,5.851676,1554.941040,995.196838,545.503601,842.076599,532.624390
130,4,-87.605980,7.277079,1916.775391,934.635986,545.578308,898.475159,532.413452
130,5,-78.580322,4.767996,1718.888794,934.611145,543.246765,842.084534,530.329346
130,6,58.150738,-7.460250,1758.432861,1114.225098,527.248657,1027.635010,513.741882
130,7,33.270691,-4.581079,1006.069275,1114.225830,526.539795,627.424744,514.949341
130,8,80.830688,-11.798729,2443.989502,1114.233398,525.914551,1182.082031,511.670837
130,9,124.276230,-7.015857,1445.382446,1234.772583,525.860291,1027.622681,512.378052
130,10,77.128502,-4.631629,897.057861,1234.767578,525.155701,627.417297,513.614319
130,11,161.251846,-10.194748,1875.477661,1234.766846,524.534241,1182.084473,510.297516
130,12,-959.647217,-29.553761,6576.399902,706.674683,526.693909,1027.623901,513.036621
130,13,-249.301224,-8.218538,1708.400269,706.666077,525.972778,627.421814,514.258911
130,14,13699.350586,477.740387,-93857.937500,706.594360,525.336792,1182.157715,510.960266
130,15,-163.107346,-54.305759,1729.495239,823.970886,465.378479,741.388489,454.598236
130,16,-515.093506,-147.865768,1935.764160,435.413483,363.681366,446.006195,361.445496
130,17,-559.456970,-178.229187,1891.101807,368.737701,323.420380,377.325653,324.861969
130,18,-473.772522,-192.640320,1933.075439,482.821106,310.813934,486.859833,310.399384
130,19,-512.808044,-223.728088,1890.323608,424.051819,268.669312,424.953278,272.007843
131,0,175.642715,69.247116,1914.044922,1247.917358,619.363953,1206.256958,606.722351
131,1,-189.202103,31.790506,1757.315186,793.579712,578.136292,722.037170,564.630859
131,2,-33.589462,14.335080,1729.194946,994.539001,555.825684,902.479431,542.629028
131,3,-30.536936,12.001024,1572.214233,994.543579,554.327942,848.117981,541.326172
131,4,-87.800560,14.816561,1930.429199,935.143250,554.421570,902.465210,541.145142
131,5,-78.986961,12.184126,1736.457153,935.131714,552.919983,848.120178,539.846436
131,6,59.756290,-6.444114,1764.923096,1116.021606,528.597046,1031.415283,515.077942
131,7,34.003433,-4.274817,1004.258606,1116.025146,527.216492,627.436035,515.614441
131,8,82.393639,-11.024369,2432.915283,1116.041016,526.590210,1182.081055,512.353943
131,9,124.986465,-6.634045,1453.537354,1234.786743,526.520996,1031.392822,513.027161
131,10,77.131630,-4.634414,897.061096,1234.774780,525.148682,627.427673,513.607361
131,11,161.257874,-10.201406,1875.478271,1234.774048,524.526123,1182.091919,510.289246
131,12,-985.184692,-28.341608,6751.894531,706.698547,527.368469,1031.379761,513.684326
131,13,-249.304123,-8.225275,1708.429077,706.667847,525.963989,627.432251,514.250427
131,14,13691.312500,477.869171,-93803.335938,706.596008,525.326965,1182.165283,510.950439
131,15,-163.102936,-54.311291,1729.493408,823.976440,465.371124,741.393066,454.591003
131,16,-515.087585,-147.873322,1935.785889,435.427094,363.674438,446.023132,361.438599
131,17,-559.455200,-178.239899,1891.112183,368.743500,323.408722,377.333099,324.850830
131,18,-473.772858,-192.650650,1933.131226,482.836639,310.808289,486.886627,310.393463
131,19,-512.791687,-223.725296,1890.296997,424.062683,268.668823,424.956299,272.007263
132,0,175.638824,69.235466,1914.015991,1247.915894,619.351318,1206.247681,606.709534
132,1,-189.212799,31.790459,1757.305664,793.564575,578.136414,722.020325,564.630981
132,2,77.142738,-4.634859,897.016907,1234.812622,525.146973,627.411987,513.605713
132,3,161.274124,-10.199817,1875.304688,1234.811890,524.526917,1182.081665,510.290100
132,4,122.346619,-8.254351,1422.639160,1234.813843,523.699341,1016.967224,510.248749
132,5,-249.304901,-8.233628,1708.398560,706.660889,525.952698,627.416443,514.239563
132,6,13697.432617,478.435272,-93843.445312,706.589600,525.318176,1182.154541,510.941772
132,7,-893.101501,-33.481293,6120.575684,706.686279,524.471130,1016.945923,510.896057
132,8,30.532284,-5.580080,1012.859192,1107.557129,524.360229,627.403503,512.807739
132,9,74.929848,-14.374569,2485.704346,1107.556396,523.736267,1182.074097,509.469238
132,10,52.608025,-10.730430,1745.305420,1107.552368,522.903381,1016.964966,509.433868
132,11,42.347271,-10.164666,1404.537598,1107.569946,520.420593,884.372559,507.616364
