frame_idx,detection_idx,centerX_pixels,centerY_pixels,pixelsCount,width,height,status_bits
94,14,188.167664,1007.328064,47,8,8,0
95,0,426.464386,271.794373,164,15,14,0
95,1,488.376953,310.185699,162,15,14,0
95,2,378.846069,324.633881,165,14,15,0
95,3,447.510956,361.243073,154,15,13,0
95,4,742.904907,454.395050,358,22,21,0
95,5,1255.397827,497.012909,218,14,20,0
95,6,1183.830322,509.856506,241,15,20,0
95,7,628.928528,514.020752,355,22,20,0
95,8,904.541992,520.260925,386,22,22,0
95,9,1037.643799,552.768372,375,21,22,0
95,10,1082.208862,563.069641,361,21,22,0
95,11,723.486572,564.434875,343,21,21,0
95,12,1208.154785,606.190918,234,15,20,0
95,13,321.478271,932.250977,16,5,4,0
95,14,197.350830,1006.492554,43,7,7,0
96,0,426.463531,271.795441,164,15,14,0
96,1,488.382751,310.174744,163,15,14,0
96,2,378.854706,324.631989,164,14,15,0
96,3,447.520966,361.237183,156,15,14,0
96,4,742.910156,454.397614,357,22,21,0
96,5,1255.407593,497.016632,217,14,20,0
96,6,1183.842285,509.869659,242,15,20,0
96,7,628.933167,514.020081,354,22,20,0
96,8,874.128418,515.518250,394,22,23,0
96,9,1060.130249,522.464111,358,21,21,0
96,10,1012.144165,523.747864,387,22,22,0
96,11,723.496033,564.439026,344,21,21,0
96,12,1208.162354,606.193665,232,15,20,0
96,13,195.751419,1010.214539,30,6,6,0
97,0,426.476868,271.777740,164,15,14,0
97,1,488.399017,310.171509,164,15,14,0
97,2,378.866119,324.618958,166,14,15,0
97,3,447.530518,361.230072,154,15,13,0
97,4,742.921082,454.385284,357,22,21,0
97,5,1255.411621,497.009277,218,14,20,0
97,6,1183.844971,509.865631,241,15,20,0
97,7,628.945801,514.012756,356,22,20,0
97,8,891.079224,524.360718,385,22,23,0
97,9,1022.772949,560.327026,376,22,22,0
97,10,723.503113,564.426514,345,22,21,0
97,11,1066.417969,570.343506,352,21,21,0
97,12,1208.164429,606.190613,233,15,20,0
98,0,426.440277,271.794220,166,15,14,0
98,1,488.354156,310.171082,162,15,14,0
98,2,378.824554,324.629700,165,14,15,0
98,3,447.490967,361.234497,154,15,13,0
98,4,742.878662,454.389313,356,22,21,0
98,5,1255.370728,497.014740,217,14,20,0
98,6,1183.806152,509.863678,240,15,20,0
98,7,628.901306,514.015381,355,22,20,0
98,8,872.017273,536.439575,388,22,23,0
98,9,1008.871887,552.177063,381,22,22,0
98,10,1057.223999,551.503479,354,21,21,0
98,11,723.461914,564.431274,344,21,21,0
98,12,1208.130493,606.197266,231,15,20,0
98,13,294.038147,935.081543,25,6,6,0
99,0,426.470184,271.786163,166,15,14,0
99,1,488.385284,310.168579,163,15,14,0
99,2,378.857788,324.628937,166,14,15,0
99,3,447.517670,361.220276,153,15,13,0
99,4,742.914001,454.385895,358,22,21,0
99,5,1255.403931,497.008820,216,14,20,0
99,6,1183.843140,509.857941,241,15,20,0
99,7,628.935303,514.020508,353,22,20,0
99,8,883.026794,534.712341,387,22,22,0
99,9,1019.654358,550.358704,379,22,22,0
99,10,1068.030396,550.348938,357,22,21,0
99,11,723.498535,564.424988,343,21,21,0
99,12,1208.163086,606.187317,233,15,20,0
99,13,291.580353,919.781250,11,4,4,0
